text,language,source,label
"I recently signed into law three pieces of legislation that honour our promises to strengthen the criminal justice system, promote accountability across the state and put support for survivors at the centre of all our efforts. The new Criminal and Related Matters Amendment Act protects the vulnerable from secondary victimisation by allowing courts to appoint intermediaries through which a minor, a disabled person or an elderly person can be examined in proceedings. It also allows for the extended use of evidence by means of an audio-visual link. This helps to shield a witness against harm, prevent unreasonable delays and save costs in proceedings.",eng,human,0
"Nawa amanye amacebo angakusiza kakhulu ekuhleleni:Hlela izifiso zakho zezimali, Buyekeza indlela obuphatha ngayo imali onyakeni wezi-2019 bese uhlela izifiso ezintsha zonyaka wezi-2020. Khokha zonke izikweletu zakho Qongelela imali esalayo noma amabhonasi nale ekukhushulwe ngayo umholo ukuze uyisebenzise ekunciphiseni izikweletu, lokhu kukhokha izikweletu zakho ngokushesha kungasiza ukuthi wonge ekukhokheni inzalo. Shintsha ibhajethi yakho ngo kufanele Uma ubheka indlela osebenzisa ngayo imali, yenza izinguquko ezinesidingo ebhajethini yakho, khuphula imali oyongayo bese wehlisa imali oyisebenzisayo. Uma ukhushulelwe umholo, thatha enye ima-li uyonge ukunokuthi wandise izindleko zempilo.",zul,human,0
"I-Go George ithatha isinyathelo esibalulekile ekuhlomiseni abantu abakhubazekile ngezinsiza zokuthutha ezifanele. Lokhu kuza ngemva kokuba uMasipala waseGeorge ephakamise iqophelo lokuthi izinhlelo zokuthutha umphakathi kumele zibe nokuqukumbela wonke umuntu ngaphandle kokukhetha. Ngokwenza lokhu, lolu hlelo luhlose ukubuyisela isithunzi nokuzimela kulaba bantu, luqinisekise ukuthi akekho oshiywa emuva.",zul,machine,1
"The Zulu people recently laid to rest His Majesty King Goodwill Zwelithini ka Bhe-kuzulu who reigned for half a century. In January, the Ba-pedi people buried Kgoshik-golo Thulare Thulare III, who passed away less than a year after his inauguration.With their passing, we have lost champions of the preservation of our heritage, and revered custodians of the histories of their respective peoples.At the same time, they were vital players in rural develop-ment, and were committed to driving programmes to uplift the material conditions of their people.With the advent of demo-cracy in 1994, it was a prio-rity of the new government to restore the integrity and legitimacy of traditional leadership in line with indi-genous law and customs and subject to the Constitution of the Republic.The institution of traditional leadership continues to play an important role in the lives of millions of people around our country, especially in ru-ral areas. Traditional leaders support and drive develop-ment in their communities.Recently, I had the op-portunity to participate in the debate on the opening of the National House of Traditional Leaders, which was concerned with the most pressing issues currently fa-cing the country.What was particularly refreshing about the robust engagement was that tradi-tional leadership has a keen appreciation of the difficult economic conditions facing our country, and want to be part of addressing the many challenges of underdevelop-ment and poverty in their areas. I have consistently said that our economic recovery in the wake of the Coronavirus pandemic must be inclusive, and that nobody must be left behind.",eng,human,0
"The rising cost of living has made it increasingly difficult for individuals to afford food, essential goods, and basic services. Additionally, growing expenses related to both public and private transportation are placing a significant financial burden on people. To navigate these economic challenges, there is an urgent call for collective cooperation and community support.",eng,machine,1
"Ukuze ugweme ukuba yi sisulu sokushushumbiswa kwabantu kumele ugweme ukuhamba wedwa, ebusuku, noma emigwaqeni engenabantu.Kubalulekile ukuthi wazi ukuthi kwenzakalani endaweni okuyo ngazo zonke izikhathi. Ukuhlala uqaphile kuzokusiza ukuthi ukwazi ukubona uma kukhona okungekho esimeni. Uma ubona umuntu noma imoto ekulandelayo, thola indawo ephithizelayo futhi zama ukuxhumana namaphoyisa noma nomuntu omethembayo ngokuphuthuma.Laba abashushumbisa abantu bayaye bathembise umsebenzi ukuze bezokwazi ukuthumba izisulu futhi bayaye bazisondeze kwizisulu ngokuzithe mbisa ukuzinika umsebe nzi noma yiliphi elinye nje ithuba. Lolu hlobo loku shushumbiswa kwabantu lungenzeka noma yikuphi – ngisho nasezinkundleni zokuxhumana, esikoleni, enxanxatheleni yezitolo kanye nangaphandle kwekhaya lakho.Qinisekisa ukuthi we nza ucwaningo olunzulu ngabaqashi ngaphambi kokuba uyohlangana nabo kwinhlololwazi.",zul,human,0
"Phakathi kukaNtulikazi noMandulo kowezi-2021, abantu abayizi-9 556, iningi labo kwakungabesifazane, badlwengulwa. Lesi sibalo singaphezulu ngama-7% esikhathini sombiko owedlule. Emacaleni okuhlasela alinganiselwa kwizi-73 000 abikwe ngalesi sikhathi, angaphezu kwezi-13 000 bekungamacala ahlobene nodlame lwasekhaya. Izinga lokubulawa kwezingane lenyuke ngokulinganiselwa kokuthathu uma kuqhathaniswa nesikhathi sombiko owedlule.",zul,human,0
"This is all the more im-portant considering that the private sector’s record on gender-representation at management level lags be-hind that of the public sector. This is an issue that is repeat-edly raised in engagements I have had with a number of women’s business organ-isations. By equal measure, we must eliminate gender disparities in pay for men and women, and give effect to the principle of equal pay for equal work contained in the Employment Equity Act.Women must also be pro-tected from harassment and discrimination in the work-place. It is up to transport operators, university admin-istrators, school governing bodies and religious organ-isations to create conditions for women and girls to travel, study and worship in safety.We must forge ahead with our efforts to eradicate chauvinism, sexism and pa-triarchy.",eng,human,0
"Help at hand There are various resources available to help children use the internet safely. The MMA runs Web Rangers, a digital literacy programme to upskill learners, teachers and parents. Educational videos about cyberbullying, sexting and online grooming, are available at www.webrangers.co.za The MMA also helps children through its Hashplay (https://hashplay.co.za) website, which includes a social media platform that allows children to talk to an online consultant about what they are experiencing on social media.Digify Africa has a free Kitso WhatsApp bot that helps children develop digital literacy skills. Visit https://digifyafrica.com/learners-responsiblecitizens.",eng,human,0
"Inani lezintuba ezingama-35 namachweba amabili azovalwa, kanjalo nezikole kusuka mhla ziyi-18 kuNdasa kuze kube ngemva kwempelasonto yePhasika. Maduze nje sizomemezela ngezinhlelo mayela-na namakolishi namanyuvesi. Ngenyanga ezayo kuzoba kuyiPhasika, isikhathi esingcwele sezinkolo eziningi kanye nesikhathi lapho kuba nezinkonzo zezinkumbi nemibuthano. Izinkolo zomphakathi kumele zithathe izinqumo ngalokhu ngokubhekela impilo yamalungu amabandla abo kanye nezwe lilonke.",zul,human,0
"Ugcizelele ukuthi inhlosongqangi yohlelo isiyonke ukuthuthukisa isimo sezempilo kanyene - sok ondlek a k wab afun - di ababuya emindenini edla imbuya ngothi eNingizimu Afrika. Lolu hlelo luqondiswe kubafundi abafunda ezikoleni zikahulumeni eziku quintile 1-3, okungamaphesenti angama-60 ezikole ezinezingane eziqhamuka emindenini empofu eNingizimu Afrika. Uhlelo luphinde lusize ukuqeda ubub ha emi - phakathini ngokudala amathuba omsebenzi. ""Ngenkathi kuhlolwa kutholakale ukuthi i-NSNP ihlinzeka abantu abalungiselela abafundi ukudla bengaholelwa, abangaphezu kwezi-50 000 minyaka yonke, ngethuba lokukhokhelwa isibonelelo semali yokugibela okungama-960 amarandi ngenyanga,"" kusho uMathe.",zul,human,0
"UNgaleka, indoda eseminyakeni yobudala, wayenothando olukhulu lokulima imifino egcekeni lakhe. Wayengazi ukuthi lolu thando lungamholela ekutheni azisebenzele ngokuvula ibhizinisi lezolimo eliphumelelayo. Namuhla, imifino yakhe ithengiswa ezitolo zendawo kanye nezinhlelo zokupha abafundi ukudla ezikoleni, okukhombisa ukuthi ukuzikhandla kuyakhokha.",zul,machine,1
"We have both the ability and the will to stimulate economic activity, grow our economy and create jobs. And to do so in the midst of a pandemic.Public finances are under extreme strain, now even more so because of the cost of our health response to COVID-19 and the social and economic relief measures we put in place to assist businesses and poor households. The contraction of the economy also meant that tax revenue has declined significantly. There are some parts of the economy that will take longer to recover due to lower global demand generally and restrictions on international travel.That is why we need to be innovative and focused in our plans to rebuild the economy.",eng,human,0
"Kukhona ithuba lokugcina lokubhalisela ukuvota ngempelasonto ezayo. Zonke izikhungo zokuvota eziyizi-22 932 zizovuleka kusukela ngo-08h00 kuya ngo-17h00. Lokhu kwenzelwa ukuvumela wonke umuntu, ikakhulukazi ababhalisa okokuqala, ukuba babhalise ukuze bakwazi ukuvota.",zul,machine,1
"Both of these themes are critical to our own nation-al agenda. Eleven months since the Emergency Response Action Plan to combat gender-based violence and femicide was implemented we have made progress in expanding sup-port and care to survivors, and progress is being made in legal reforms to afford them greater protection.During the month of Au-gust, we begin the imple-mentation of the National Strategic Plan to combat gender-based violence and femicide. A key aspect of the plan is on ensuring greater women’s financial inclusion. This is because economic inequality and social inequal-ity are interconnected.",eng,human,0
"The funding that the foundation receives assists 522 255 women and girls and 900 men and boys from families affected by GBV and domestic violence; abused persons living with disabilities; and the LGBTQIA+ community, says Mabaso. According to UNAIDS, in areas of high HIV burden, women who are victims of GBV face up to a 50% higher chance of acquiring HIV . Some of the reasons for this are rape and the refusal by men to use condoms. What is PrEP?",eng,human,0
"Namuhla, isizwe saseNingizimu Afrika sibhekene nesimo esinzima lapho imikhuba yoBuntu isihlehlile ngenxa yokugxila ekuzihlaleleni nokuzigqaja okweqile. Ngakho-ke, kukhona umzabalazo obalulekile oguqukayo ozama ukubuyisela inhlonipho, ukunakekelana, kanye nesithunzi somuntu emiphakathini yethu. Lolu hlobo lokubuyisela izimiso ezinhle luhlose ukulungisa izinhlupheko zomphakathi nokwakha isizwe esibumbene nesinokuzithoba.",zul,machine,1
"Njengengxenye yokugubha Inyanga Yezokuvaka, abavakashi baphesheya kwezilwandle bamukelwa ngezandla ezimhlophe ezindaweni zaseThemba lethu nase-Pacaltsdorp. Laba bavakashi banikezwa amathuba okuzama izibiliboco zakuleli eziveza ukuceba kwamasiko nezindlela zokupheka zethu. Kuvele kubonakale ukuthi abavakashi abawuvali umlomo ngenxa yokunambitheka okukhethekile nokumnandi kwalezi zidlo zakuleli. Lokhu kusiza kakhulu ekuthuthukiseni ezokuvaka nasekuvuseleni ukuziqhenya ngobuyena bethu emhlabeni wonke.",zul,machine,1
"Ngisamile futhi ekutheni kumele silwe nenkohlakalo emkhakheni ozimele ngo mfutho olinganayo, ngoba wonke umsebenzi osebenza emkhakheni kahulumeni ofuna ukufunjathiswa, kusho ukuthi kukhona usomabhizinisi ofunayo ukukhokha intshontsho. Lobu budlelwano benkohlakalo sebuqede ikhono lombuso lokufeza igunya lalo. Babuyisele emuva imizamo yombuso yokuhli nzeka ngezokunakekelwa kwezempilo okusemga ngathweni, ukuhambisa amanzi ahlanzekile, kanye nokuqinisekisa ukuthunyelwa okungaguquki kogesi emiphakathini nasemabhizinisini. Kodwa-ke, njengoba iNkantolo Ekhethekile ibonisile, kancane kanca ne siyasiguqula isimo.",zul,human,0
"The President described the floods as a humanitarian disaster that called for a “massive and urgent relief effort. ”“The lives, h ealth and well-being of thousands of people are still at risk. The floods have caused great economic and social damage,” he said.The Port of Durban, which is vital to South Africa’s economy and is one of the largest and busiest shipping terminals on the continent, has been severely affected. “The significance of the Port of Durban and rela ted infrastructure for the effective operation of the country’s economy means that this disaster has implications far beyond KZN,” said the President.",eng,human,0
